movie_id,closest_movie_ids,similarity_scores
1781,"[274758, 36970, 335244, 356483, 370662, 14161, 10317, 43942, 435, 10200]","[0.4919567406177521, 0.44325578212738037, 0.4223476052284241, 0.4065196216106415, 0.404735803604126, 0.3766222596168518, 0.36765405535697937, 0.3642115592956543, 0.344279021024704, 0.33907777070999146]"
18712,"[222936, 10782, 943, 294254, 9425, 242166, 11978, 8456, 9099, 2669]","[0.3895048499107361, 0.3891804814338684, 0.36384785175323486, 0.36334362626075745, 0.3633003830909729, 0.36086875200271606, 0.3603389263153076, 0.358207643032074, 0.34124329686164856, 0.3355807065963745]"
7944,"[13963, 1833, 13370, 292, 10537, 704, 9459, 209451, 273899, 13201]","[0.6230860948562622, 0.5211858749389648, 0.4415343999862671, 0.4389011263847351, 0.4249730110168457, 0.4133675694465637, 0.4067242443561554, 0.4054407477378845, 0.4032461643218994, 0.4024721086025238]"
171424,"[93856, 11908, 764, 150211, 15489, 7191, 299245, 98568, 23730, 9286]","[0.45235785841941833, 0.44088906049728394, 0.4397852420806885, 0.43934595584869385, 0.42423558235168457, 0.42035138607025146, 0.40999338030815125, 0.40942519903182983, 0.4060736894607544, 0.4040032625198364]"
361475,"[873, 11096, 75986, 40185, 8981, 10024, 45153, 50014, 47692, 55903]","[0.5602409839630127, 0.5294506549835205, 0.5219128131866455, 0.5146828889846802, 0.5144550800323486, 0.5089325904846191, 0.5064439177513123, 0.5047967433929443, 0.504218339920044, 0.49864453077316284]"
113947,"[20533, 11507, 216015, 4995, 9344, 50546, 33, 25189, 12658, 6521]","[0.4913817048072815, 0.45418596267700195, 0.4406625032424927, 0.43452873826026917, 0.43422114849090576, 0.4269225001335144, 0.4226357340812683, 0.42186278104782104, 0.42179715633392334, 0.41947561502456665]"
18570,"[274758, 1779, 533, 22074, 9372, 2287, 40862, 1435, 29595, 11870]","[0.502211332321167, 0.4798431694507599, 0.4765598773956299, 0.4330987334251404, 0.43244004249572754, 0.43238210678100586, 0.42264503240585327, 0.41329342126846313, 0.4131850600242615, 0.4089753031730652]"
83860,"[271185, 78383, 18734, 37735, 50456, 14757, 64499, 1548, 19556, 82505]","[0.51918625831604, 0.4830913543701172, 0.4716954231262207, 0.4643374979496002, 0.4563545882701874, 0.4552249312400818, 0.45252981781959534, 0.45238709449768066, 0.44977816939353943, 0.4486396014690399]"
41469,"[5852, 77156, 2288, 11036, 228205, 89325, 88005, 376004, 14834, 75986]","[0.525997519493103, 0.5147664546966553, 0.49172478914260864, 0.48209935426712036, 0.465170294046402, 0.45717111229896545, 0.4542069137096405, 0.452316552400589, 0.44902944564819336, 0.4484215974807739]"
244772,"[37786, 87567, 10358, 14395, 43347, 46435, 225565, 9587, 47889, 8976]","[0.5206291079521179, 0.5021919012069702, 0.4997265934944153, 0.49914273619651794, 0.49531710147857666, 0.48621076345443726, 0.4838451147079468, 0.48376691341400146, 0.4756366014480591, 0.4754176735877991]"
50837,"[17663, 7547, 345911, 11354, 9266, 7303, 12158, 11066, 539, 10950]","[0.4945145845413208, 0.47521936893463135, 0.4715501666069031, 0.46694421768188477, 0.46603327989578247, 0.45822376012802124, 0.4580860137939453, 0.4557013511657715, 0.4551123380661011, 0.45471054315567017]"
248774,"[8780, 59861, 52449, 9032, 10196, 99826, 83860, 13090, 195589, 113406]","[0.43169286847114563, 0.42003434896469116, 0.39375680685043335, 0.3733282685279846, 0.3723175525665283, 0.3692607879638672, 0.36819005012512207, 0.360226035118103, 0.35767704248428345, 0.3548266887664795]"
10183,"[125123, 20083, 74, 10914, 37532, 55123, 278348, 1586, 174311, 2122]","[0.5390787124633789, 0.5361717343330383, 0.5265234708786011, 0.48475182056427, 0.48259955644607544, 0.4497576653957367, 0.441108763217926, 0.4377465844154358, 0.4366897940635681, 0.434733510017395]"
159014,"[14655, 19366, 8545, 16155, 269057, 9526, 9034, 101267, 45272, 14024]","[0.4305577874183655, 0.4174768328666687, 0.39492833614349365, 0.38346922397613525, 0.36993879079818726, 0.36552029848098755, 0.36401188373565674, 0.3594834804534912, 0.35884177684783936, 0.35844963788986206]"
32456,"[76996, 1844, 59962, 1581, 133698, 3172, 228205, 96238, 29371, 10878]","[0.5194680690765381, 0.4924415946006775, 0.4852777123451233, 0.4840480089187622, 0.4667719304561615, 0.4664616584777832, 0.4620553255081177, 0.457805335521698, 0.4562510848045349, 0.45314645767211914]"
49963,"[1656, 9003, 11956, 13160, 8849, 6961, 55721, 11362, 1819, 19344]","[0.5213127136230469, 0.5146996974945068, 0.5036670565605164, 0.4978642165660858, 0.4900839924812317, 0.48822277784347534, 0.48395928740501404, 0.4794619381427765, 0.479314923286438, 0.4736229181289673]"
13508,"[920, 114635, 9922, 925, 69270, 3597, 13201, 773, 9787, 13518]","[0.3591899275779724, 0.34039923548698425, 0.3273758292198181, 0.32141026854515076, 0.3196309804916382, 0.31686145067214966, 0.3017154932022095, 0.2994411587715149, 0.2908608913421631, 0.2758079469203949]"
22597,"[1831, 17202, 15976, 321, 15122, 468, 12228, 85350, 10563, 76996]","[0.5894402265548706, 0.5864775776863098, 0.5808923244476318, 0.5438209772109985, 0.49598440527915955, 0.48956602811813354, 0.48867836594581604, 0.48487207293510437, 0.4828397035598755, 0.480251282453537]"
9707,"[24746, 16433, 10461, 26320, 10589, 1808, 44718, 87729, 44490, 38153]","[0.5778180956840515, 0.490261971950531, 0.44889718294143677, 0.4320489764213562, 0.41674429178237915, 0.41226643323898315, 0.41192829608917236, 0.40812113881111145, 0.4015465974807739, 0.400598406791687]"
37532,"[49010, 125123, 250184, 76640, 10183, 24055, 277216, 94329, 1573, 185465]","[0.5116468071937561, 0.5035988092422485, 0.4944540560245514, 0.4838302433490753, 0.48259955644607544, 0.47719690203666687, 0.46941083669662476, 0.46769657731056213, 0.46654003858566284, 0.46099725365638733]"
26791,"[69668, 9625, 15365, 24206, 10388, 6071, 11560, 1683, 47327, 33]","[0.5559337139129639, 0.5183947086334229, 0.518071711063385, 0.5111755132675171, 0.5052890777587891, 0.5014416575431824, 0.4987659156322479, 0.49481064081192017, 0.49117884039878845, 0.4870460629463196]"
56666,"[77866, 13166, 7220, 426469, 10246, 257088, 10315, 261023, 256917, 72913]","[0.37767913937568665, 0.34809911251068115, 0.33032557368278503, 0.32356470823287964, 0.32334956526756287, 0.32295894622802734, 0.3184596300125122, 0.31737765669822693, 0.31456828117370605, 0.31116151809692383]"
8675,"[12312, 13680, 7304, 21338, 281189, 43743, 20533, 34043, 16653, 10956]","[0.5640252828598022, 0.5470607280731201, 0.4847843647003174, 0.4715379476547241, 0.46965503692626953, 0.46778014302253723, 0.4646763801574707, 0.46073445677757263, 0.46056973934173584, 0.4501075744628906]"
13132,"[55123, 9656, 1581, 174311, 11812, 47607, 15660, 11637, 13768, 51955]","[0.5270811319351196, 0.5038379430770874, 0.5035401582717896, 0.47340327501296997, 0.46718016266822815, 0.4557707607746124, 0.4505098760128021, 0.44908154010772705, 0.4423261880874634, 0.43950170278549194]"
47686,"[8848, 654, 24227, 11644, 136835, 378200, 1985, 9691, 10281, 10225]","[0.5542082786560059, 0.4640713334083557, 0.46378883719444275, 0.4463881552219391, 0.43070945143699646, 0.421919584274292, 0.4099312424659729, 0.4086342453956604, 0.4067206084728241, 0.405561238527298]"
46989,"[80271, 61012, 19265, 9587, 14256, 44945, 14745, 105, 10991, 24961]","[0.48771601915359497, 0.48663330078125, 0.4862311780452728, 0.48273327946662903, 0.4821932017803192, 0.46513667702674866, 0.4645676016807556, 0.4632920026779175, 0.4559570550918579, 0.45533913373947144]"
192132,"[18206, 21413, 225565, 158150, 10014, 361475, 13920, 26367, 31007, 9571]","[0.4860772490501404, 0.48568886518478394, 0.4683804512023926, 0.46779268980026245, 0.463512659072876, 0.46216368675231934, 0.45996081829071045, 0.45985299348831177, 0.45668211579322815, 0.4556891918182373]"
24424,"[121676, 44413, 231576, 29996, 48382, 53457, 26379, 11051, 46849, 15708]","[0.5072212219238281, 0.4953780472278595, 0.4914509654045105, 0.491272509098053, 0.46860435605049133, 0.44969186186790466, 0.4495636224746704, 0.44272834062576294, 0.4262816309928894, 0.4216587543487549]"
13198,"[385636, 243940, 9003, 507, 401, 34806, 1586, 39053, 16871, 62835]","[0.5646761655807495, 0.5430106520652771, 0.48654866218566895, 0.4663859009742737, 0.45485633611679077, 0.4507600665092468, 0.4485619068145752, 0.4477527141571045, 0.4454718828201294, 0.4448492228984833]"
244267,"[280391, 48138, 37707, 9383, 72190, 9306, 9096, 10416, 3034, 12120]","[0.47477251291275024, 0.4575382173061371, 0.4446868896484375, 0.435357004404068, 0.42975467443466187, 0.42079323530197144, 0.41929447650909424, 0.4146709144115448, 0.40739449858665466, 0.40431785583496094]"
21413,"[8669, 38117, 8271, 10050, 617, 11093, 771, 192132, 10923, 13990]","[0.555527925491333, 0.5180916786193848, 0.5170641541481018, 0.5078396797180176, 0.4987334609031677, 0.4911472201347351, 0.48802778124809265, 0.48568886518478394, 0.48184987902641296, 0.48110899329185486]"
123678,"[13183, 18900, 41894, 310933, 45324, 66468, 176, 9277, 186, 22600]","[0.521335780620575, 0.49482202529907227, 0.4790427088737488, 0.4716065227985382, 0.46968942880630493, 0.4633643627166748, 0.43724724650382996, 0.43513694405555725, 0.4324548542499542, 0.4280668795108795]"
13362,"[1777, 8847, 272878, 97630, 127560, 40862, 14757, 176, 41283, 6538]","[0.42140069603919983, 0.40885308384895325, 0.3695860505104065, 0.34742164611816406, 0.3455050587654114, 0.3410419821739197, 0.33666151762008667, 0.3327842056751251, 0.3316369950771332, 0.3209710419178009]"
39183,"[12586, 29078, 15568, 4942, 271331, 9981, 77875, 9763, 1366, 198185]","[0.46127212047576904, 0.45032843947410583, 0.4457927942276001, 0.4431948661804199, 0.4300488233566284, 0.42957139015197754, 0.41068965196609497, 0.40022438764572144, 0.3988040089607239, 0.39877504110336304]"
62402,"[74084, 287815, 1951, 11831, 288980, 302579, 347755, 98549, 316152, 27551]","[0.5752004384994507, 0.5019567012786865, 0.49206238985061646, 0.48948946595191956, 0.48790448904037476, 0.4649350047111511, 0.4425920844078064, 0.43845367431640625, 0.42423713207244873, 0.41029566526412964]"
206412,"[11132, 24113, 20065, 16162, 9466, 10215, 15673, 43595, 206296, 14846]","[0.4572134017944336, 0.44839394092559814, 0.4480205178260803, 0.44052058458328247, 0.4326845407485962, 0.4325171709060669, 0.4308854937553406, 0.4288882613182068, 0.4162355065345764, 0.41202718019485474]"
201132,"[29595, 14284, 30867, 1667, 57612, 36970, 756, 12486, 251979, 24977]","[0.3949078917503357, 0.39353200793266296, 0.3862583041191101, 0.3844197392463684, 0.37752556800842285, 0.37537938356399536, 0.3699316680431366, 0.368696391582489, 0.36288490891456604, 0.351628839969635]"
251471,"[137106, 12279, 13688, 16096, 11551, 19316, 10895, 24432, 118, 10193]","[0.42704513669013977, 0.30873242020606995, 0.3078760504722595, 0.2680181860923767, 0.24926286935806274, 0.2476637214422226, 0.24633748829364777, 0.24167603254318237, 0.2381000518798828, 0.23787374794483185]"
112456,"[46727, 24663, 32395, 11042, 26602, 52790, 361505, 40001, 39055, 25248]","[0.5310039520263672, 0.4930400252342224, 0.4824202060699463, 0.4784405827522278, 0.47277772426605225, 0.46900737285614014, 0.46882131695747375, 0.4664823114871979, 0.4655769467353821, 0.4620394706726074]"
20296,"[8871, 55465, 10426, 15250, 1573, 392, 18147, 1958, 80278, 17979]","[0.5032371282577515, 0.48385629057884216, 0.47763189673423767, 0.47105202078819275, 0.46412086486816406, 0.4363299608230591, 0.4330049157142639, 0.429292768239975, 0.4282471537590027, 0.4240347146987915]"
25983,"[14745, 36047, 1698, 15512, 11692, 9276, 206197, 27588, 10013, 153397]","[0.42965978384017944, 0.420874685049057, 0.4208068251609802, 0.41418159008026123, 0.4054144620895386, 0.39964860677719116, 0.39920270442962646, 0.39156651496887207, 0.38510867953300476, 0.3833822011947632]"
66195,"[9490, 66, 11358, 5, 79120, 122081, 342521, 62206, 138976, 59]","[0.4047393798828125, 0.38233858346939087, 0.3758494257926941, 0.373290479183197, 0.3730601966381073, 0.36936280131340027, 0.3643413186073303, 0.3582606315612793, 0.3577893376350403, 0.3539930284023285]"
16155,"[239, 18713, 43595, 13051, 26367, 10472, 276907, 11025, 619, 88036]","[0.6005043387413025, 0.5195751190185547, 0.5090048909187317, 0.5039869546890259, 0.4957396686077118, 0.494505912065506, 0.49096399545669556, 0.48920008540153503, 0.48144960403442383, 0.48112010955810547]"
46727,"[10017, 136797, 112456, 291870, 7459, 2119, 17264, 18808, 10718, 24663]","[0.5885543823242188, 0.5702139735221863, 0.5310039520263672, 0.5296621322631836, 0.5256679058074951, 0.5067193508148193, 0.5060278177261353, 0.5030304193496704, 0.49953579902648926, 0.494503915309906]"
55180,"[38358, 294254, 10283, 13948, 78381, 817, 9378, 11253, 11353, 308531]","[0.45642197132110596, 0.4505259394645691, 0.4428085684776306, 0.431155264377594, 0.41900140047073364, 0.4124746024608612, 0.4096330404281616, 0.40686848759651184, 0.40672650933265686, 0.4015556871891022]"
29015,"[297761, 9824, 209112, 250902, 1979, 13856, 34813, 177572, 271110, 11918]","[0.485872745513916, 0.4724697470664978, 0.4389670491218567, 0.4362882077693939, 0.43166297674179077, 0.42240989208221436, 0.4177660048007965, 0.4146909713745117, 0.413268119096756, 0.4127185344696045]"
91122,"[15544, 59436, 15389, 9344, 32222, 12281, 46889, 2577, 302, 15037]","[0.6464869379997253, 0.5335958003997803, 0.5142548680305481, 0.4760288596153259, 0.47346174716949463, 0.4661768078804016, 0.4516458809375763, 0.4457927942276001, 0.4457307457923889, 0.4424416422843933]"
18206,"[18530, 31007, 11096, 9697, 2163, 192132, 37842, 2655, 16633, 10944]","[0.5505509376525879, 0.531985342502594, 0.5137360095977783, 0.5057419538497925, 0.4894888699054718, 0.4860772490501404, 0.48170390725135803, 0.47814977169036865, 0.46879294514656067, 0.4676016867160797]"
320146,"[15647, 256591, 20009, 1901, 9655, 22949, 18701, 49520, 11096, 4967]","[0.40781158208847046, 0.39859580993652344, 0.3963722884654999, 0.39170220494270325, 0.3873676061630249, 0.380410373210907, 0.37113913893699646, 0.366554856300354, 0.36649200320243835, 0.3663445711135864]"
13856,"[215918, 558, 45132, 433, 51942, 43347, 38055, 29015, 13919, 12479]","[0.4474508762359619, 0.44548895955085754, 0.44463998079299927, 0.43787717819213867, 0.4340057075023651, 0.43131595849990845, 0.4303283095359802, 0.42240989208221436, 0.41994398832321167, 0.4145483374595642]"
219716,"[11529, 15158, 10050, 20616, 6978, 55123, 84178, 32395, 27588, 11431]","[0.4938604235649109, 0.4730626344680786, 0.4630993604660034, 0.45293647050857544, 0.449042946100235, 0.44419431686401367, 0.44252243638038635, 0.44165366888046265, 0.4411655068397522, 0.43611183762550354]"
43630,"[459488, 292539, 43630, 9685, 100975, 329833, 287815, 154, 52067, 20697]","[1.0000001192092896, 1.0000001192092896, 1.0000001192092896, 0.08045181632041931, 0.060425251722335815, 0.059750303626060486, 0.058297328650951385, 0.05695806443691254, 0.05691608786582947, 0.05594063550233841]"
56491,"[6068, 2575, 5820, 117251, 117263, 5125, 4256, 1103, 6521, 16320]","[0.5101981163024902, 0.5047643184661865, 0.49762335419654846, 0.451480895280838, 0.44354483485221863, 0.42932966351509094, 0.4147249162197113, 0.41311484575271606, 0.4104510545730591, 0.40992385149002075]"
99826,"[194662, 235271, 17170, 175291, 40963, 138697, 45658, 42807, 261, 77948]","[0.469973623752594, 0.4674725830554962, 0.45618999004364014, 0.42980337142944336, 0.42612582445144653, 0.42468276619911194, 0.4240714907646179, 0.4177968502044678, 0.4169384837150574, 0.4113186001777649]"
186935,"[325173, 951, 2830, 268920, 1900, 44835, 7304, 46729, 18405, 13075]","[0.5887396335601807, 0.49676597118377686, 0.4727688729763031, 0.4588037431240082, 0.4497731924057007, 0.4489558935165405, 0.43848127126693726, 0.43820279836654663, 0.43221014738082886, 0.43020105361938477]"
357441,"[13523, 29427, 22970, 30497, 241254, 2486, 38365, 9285, 93856, 10534]","[0.39173293113708496, 0.38405728340148926, 0.34572312235832214, 0.34369802474975586, 0.3413265645503998, 0.33984917402267456, 0.3314765691757202, 0.3277713358402252, 0.3209535479545593, 0.3204285502433777]"
19344,"[13751, 13538, 10050, 216015, 63492, 21349, 250546, 44413, 35791, 34106]","[0.5227471590042114, 0.5226089358329773, 0.5063568353652954, 0.5049408674240112, 0.49560073018074036, 0.4946027398109436, 0.4881146550178528, 0.48522183299064636, 0.4844987392425537, 0.4842599332332611]"
242083,"[38357, 14043, 11172, 206197, 8545, 257445, 18405, 14024, 269057, 206284]","[0.4321753978729248, 0.4250229597091675, 0.422821581363678, 0.41918250918388367, 0.4131152033805847, 0.40712136030197144, 0.40496158599853516, 0.40336504578590393, 0.3984745740890503, 0.3940216898918152]"
18869,"[206563, 12690, 137347, 1440, 77016, 256092, 71157, 46838, 7191, 25132]","[0.4961496591567993, 0.49143368005752563, 0.42135077714920044, 0.4203382134437561, 0.416252076625824, 0.4089127480983734, 0.40172845125198364, 0.4004058837890625, 0.399916410446167, 0.38923168182373047]"
26673,"[12770, 63492, 50725, 9009, 10735, 9029, 87567, 10029, 16162, 74]","[0.5280028581619263, 0.4991758465766907, 0.49246835708618164, 0.4864489436149597, 0.48478978872299194, 0.4765058755874634, 0.46140938997268677, 0.4595191180706024, 0.4574229121208191, 0.45689481496810913]"
41830,"[2252, 18405, 31007, 290751, 14844, 36047, 8681, 10944, 4170, 50456]","[0.6055324077606201, 0.5674124956130981, 0.5256372690200806, 0.5207123756408691, 0.5197782516479492, 0.5181460380554199, 0.5148022174835205, 0.509257435798645, 0.5047967433929443, 0.495919793844223]"
37694,"[72431, 12412, 10590, 11978, 9952, 228150, 387, 9567, 10105, 855]","[0.7054572105407715, 0.5144007205963135, 0.4861278533935547, 0.4707885682582855, 0.4646550714969635, 0.4626958966255188, 0.45980411767959595, 0.45565009117126465, 0.4529019594192505, 0.4468657374382019]"
63287,"[14195, 42888, 142132, 10115, 82533, 55123, 16643, 301365, 786, 70868]","[0.47935107350349426, 0.4603649079799652, 0.460112988948822, 0.4523664712905884, 0.4354782700538635, 0.43540871143341064, 0.42767995595932007, 0.425557017326355, 0.42549455165863037, 0.42366504669189453]"
